日期時間,雨量 (mm),日照度 (uE),大氣壓力 (mbar),環境溫度 (°C),環境濕度 (%),土壤濕度 (%),露點 (°C),風向 (deg),風速 (m/sec),陣風 (m/sec),土壤溫度 (°C),電力 (V)
2017-01-19 14:00:00,0,1434,1005.5,30.04,44.7,8.55,16.72,281,1,5,26.89,4.35,
2017-01-19 14:30:00,0,849,1005.5,28.07,50.3,8.42,16.79,284,1.5,5,26.92,4.35,
2017-01-19 15:00:00,0,874,1005.4,28.84,51.1,8.16,17.74,282,1,4,26.89,4.34,
2017-01-19 15:30:00,0,439,1005.4,27.97,52.8,8.29,17.46,251,0.5,4,26.74,4.34,
2017-01-19 16:00:00,0,214,1005.5,27.01,54.5,8.16,17.08,277,0.5,2.5,26.5,4.34,
2017-01-19 16:30:00,0,104,1005.7,26.23,60.9,8.03,18.11,225,0,3,26.23,4.34,
2017-01-19 17:00:00,0,76,1005.9,25.53,63,8.03,17.99,194,0.5,3,25.91,4.33,
2017-01-19 17:30:00,0,16,1006.2,24.68,65.6,7.9,17.83,170,0,3,25.57,4.33,
2017-01-19 18:00:00,0,1,1006.4,23.88,66.5,7.9,17.29,154,0,2,25.21,4.33,
2017-01-19 18:30:00,0,1,1007.2,23.02,71.5,7.9,17.61,149,0,0.5,24.9,4.33,
2017-01-19 19:00:00,0,1,1007.3,22.87,71.2,7.9,17.4,199,0,1,24.65,4.32,
2017-01-19 19:30:00,0,1,1007.4,22.37,73.8,7.77,17.49,98,0,1,24.36,4.32,
2017-01-19 20:00:00,0,1,1007.8,21.56,80.4,7.9,18.06,101,0,0.5,24.1,4.32,
2017-01-19 20:30:00,0,1,1007.9,20.89,82.4,7.9,17.8,115,0,0,23.83,4.32,
2017-01-19 21:00:00,0,1,1008.1,20.34,83.8,7.9,17.53,115,0,0.5,23.54,4.31,
2017-01-19 21:30:00,0,1,1008.2,20.25,84.3,7.9,17.53,114,0,1,23.35,4.31,
2017-01-19 22:00:00,0,1,1008.3,19.46,85.4,8.03,16.97,114,0,0.5,23.16,4.31,
2017-01-19 22:30:00,0,1,1008.3,19.72,86.2,8.03,17.37,114,0,1,23.02,4.31,
2017-01-19 23:00:00,0,1,1008.4,19.75,86,8.03,17.36,114,0,0,22.82,4.31,
2017-01-19 23:30:00,0,1,1008.5,18.87,88.1,8.03,16.87,114,0,0,22.63,4.31,
2017-01-20 00:00:00,0,1,1008.4,18.79,90.1,8.03,17.16,114,0,0,22.44,4.3,
2017-01-20 00:30:00,0,1,1008.1,18.15,90.5,8.16,16.59,114,0,0.5,22.25,4.3,
2017-01-20 01:00:00,0,1,1008,18.51,91.7,8.16,17.16,114,0,0.5,22.13,4.3,
2017-01-20 01:30:00,0,1,1008.1,18.18,91.3,8.16,16.76,104,0,1.5,22.01,4.3,
2017-01-20 02:00:00,0,1,1008.1,18.46,88.8,8.16,16.6,77,0,1.5,21.87,4.29,
2017-01-20 02:30:00,0,1,1008.1,18.1,88.2,8.29,16.14,81,0,0,21.75,4.3,
2017-01-20 03:00:00,0,1,1008.2,17.89,90.7,8.29,16.37,81,0,0,21.58,4.36,
2017-01-20 03:30:00,0,1,1008,17.2,93.8,8.42,16.21,81,0,0,21.39,4.37,
2017-01-20 04:00:00,0,1,1008.2,16.92,95.4,8.29,16.2,81,0,0,21.25,4.41,
2017-01-20 04:30:00,0,1,1008.3,16.3,96,8.42,15.68,81,0,0,21.1,4.43,
2017-01-20 05:00:00,0,1,1008.4,16.42,97.7,8.55,16.07,81,0,0,21.03,4.4,
2017-01-20 05:30:00,0,1,1008.7,16.2,98.5,8.55,15.98,81,0,0,21.03,4.44,
2017-01-20 06:00:00,0,1,1008.9,15.49,99,8.55,15.35,81,0,0,20.96,4.41,
2017-01-20 06:30:00,0,1,1009.3,16.03,99.7,8.68,16.01,70,0,1,20.94,4.43,
2017-01-20 07:00:00,0,24,1009.5,16.11,99.9,8.81,16.11,29,0,0.5,20.96,4.4,
2017-01-20 07:30:00,0,66,1009.7,16.15,100,8.94,16.17,29,0,0.5,20.98,4.43,
2017-01-20 08:00:00,0,154,1010,16.49,100,8.42,16.51,29,0,0.5,21.06,4.4,
2017-01-20 08:30:00,0,274,1010.2,16.63,100,8.55,16.65,10,0,1,21.2,4.42,
2017-01-20 09:00:00,0,379,1010.6,16.92,100,8.81,16.94,358,0,1.5,21.39,4.4,
2017-01-20 09:30:00,0,964,1010.9,18.68,98.6,9.2,18.47,174,0,1.5,21.72,4.42,
2017-01-20 10:00:00,0,1086,1010.7,20.58,92,8.94,19.26,192,0,1.5,22.23,4.47,
2017-01-20 10:30:00,0,1251,1010.6,22.61,78.1,8.94,18.62,302,0,2,22.82,4.47,
2017-01-20 11:00:00,0,1344,1010,23.59,75.2,8.94,18.97,350,0.5,3,23.45,4.47,
2017-01-20 11:30:00,0,1386,1009.5,24,73,8.81,18.89,292,1,4.5,24.05,4.47,
2017-01-20 12:00:00,0,1466,1008.8,24.48,67.8,8.55,18.17,293,1,4,24.29,4.44,
2017-01-20 12:30:00,0,1481,1008.3,25.31,65.4,8.68,18.37,291,1,4,24.68,4.44,
2017-01-20 13:00:00,0,1439,1007.7,25.65,65.3,8.68,18.67,302,1,3.5,25.26,4.37,
2017-01-20 13:30:00,0,701,1007.4,24.97,66.4,8.55,18.29,274,1,3.5,25.67,4.37,
2017-01-20 14:00:00,0,1226,1007,26.18,63.8,8.55,18.81,279,1.5,4,25.94,4.36,
2017-01-20 14:30:00,0,951,1006.6,25.57,63.7,8.29,18.21,291,1,4,26.01,4.36,
2017-01-20 15:00:00,0,899,1006.5,25.48,63.1,8.16,17.96,282,1,4,25.94,4.35,
2017-01-20 15:30:00,0,549,1006.6,24.9,64.6,8.16,17.79,288,1,3.5,25.67,4.35,
2017-01-20 16:00:00,0,484,1006.7,25.04,64.1,8.16,17.8,292,0.5,3.5,25.45,4.34,
2017-01-20 16:30:00,0,199,1007.4,23.71,65.4,8.03,16.86,278,0.5,3,25.23,4.34,
2017-01-20 17:00:00,0,106,1007.6,22.3,68.4,7.9,16.22,300,0.5,3.5,24.94,4.34,
2017-01-20 17:30:00,0,4,1008.1,20.96,71.1,7.9,15.55,274,0,2,24.6,4.34,
2017-01-20 18:00:00,0,1,1008.6,20.34,72.2,7.9,15.19,288,0,2,24.32,4.33,
2017-01-20 18:30:00,0,1,1009,19.58,73.7,7.9,14.78,277,0,2,24.05,4.33,
2017-01-20 19:00:00,0,1,1009.5,19.15,74.9,7.9,14.61,295,0,1.5,23.81,4.33,
2017-01-20 19:30:00,0,1,1009.8,18.3,76.1,7.9,14.03,310,0,1.5,23.59,4.33,
2017-01-20 20:00:00,0,1,1010,17.63,77.9,7.9,13.75,309,0,1.5,23.38,4.33,
2017-01-20 20:30:00,0,1,1010.3,16.94,80,8.03,13.48,303,0,1.5,23.14,4.33,
2017-01-20 21:00:00,0,1,1010.4,16.82,80.4,8.03,13.44,303,0,1,22.94,4.32,
2017-01-20 21:30:00,0,1,1010.7,16.58,80.2,8.03,13.17,303,0,1.5,22.78,4.32,
2017-01-20 22:00:00,0,1,1010.9,16.22,82,8.03,13.17,303,0,1,22.63,4.32,
2017-01-20 22:30:00,0,1,1010.8,16.13,82.2,8.16,13.11,303,0,0.5,22.49,4.32,
2017-01-20 23:00:00,0,1,1010.8,16.03,83.5,8.16,13.26,303,0,0.5,22.35,4.32,
2017-01-20 23:30:00,0,1,1010.9,16.03,82.5,8.29,13.07,303,0,0.5,22.23,4.32,
2017-01-21 00:00:00,0,1,1010.9,15.82,83.5,8.29,13.05,303,0,0,22.13,4.31,
2017-01-21 00:30:00,0,1,1011,15.63,83.1,8.29,12.79,303,0,0,22.01,4.31,
2017-01-21 01:00:00,0,1,1011,15.08,83.8,8.29,12.38,305,0,1.5,21.91,4.31,
2017-01-21 01:30:00,0,1,1011,14.36,84.9,8.16,11.87,309,0,1.5,21.77,4.31,
2017-01-21 02:00:00,0,1,1011.1,13.86,90,7.24,12.26,313,0,0.5,21.6,4.3,
2017-01-21 02:30:00,0,1,1010.9,14.24,87.9,7.24,12.28,313,0,0.5,21.46,4.3,
2017-01-21 03:00:00,0,1,1011,14.19,88.7,7.5,12.37,313,0,0.5,21.32,4.37,
2017-01-21 03:30:00,0,1,1011.1,14.19,89.6,7.9,12.53,313,0,1,21.22,4.39,
2017-01-21 04:00:00,0,1,1011.2,14.43,88.4,8.29,12.56,317,0,1,21.1,4.4,
2017-01-21 04:30:00,0,1,1011.1,14.34,88.9,7.9,12.55,321,0,1,21.03,4.4,
2017-01-21 05:00:00,0,1,1011.4,14.29,92.5,7.9,13.11,314,0,1,20.94,4.41,
2017-01-21 05:30:00,0,1,1011.8,14.17,93.8,8.16,13.2,302,0,1.5,20.84,4.41,
2017-01-21 06:00:00,0,1,1012.1,14.19,94.5,8.16,13.34,302,0,0.5,20.77,4.41,
2017-01-21 06:30:00,0,1,1012.3,14.17,94.6,8.42,13.33,302,0,0,20.7,4.41,
2017-01-21 07:00:00,0,21,1012.5,14.39,94.9,8.42,13.6,302,0,0,20.63,4.41,
2017-01-21 07:30:00,0,66,1013,14.72,94.3,8.55,13.83,302,0,0,20.6,4.41,
2017-01-21 08:00:00,0,176,1013.3,15.13,91.8,8.68,13.82,302,0,1.5,20.67,4.47,
2017-01-21 08:30:00,0,321,1013.3,15.8,89.3,8.81,14.06,302,0,1,20.79,4.47,
2017-01-21 09:00:00,0,271,1014,16.03,86.4,8.81,13.78,306,0,1.5,20.98,4.47,
2017-01-21 09:30:00,0,304,1014,16.82,86,8.81,14.48,312,0,1,21.1,4.47,
2017-01-21 10:00:00,0,561,1013.8,17.53,84.1,8.81,14.84,312,0,1,21.29,4.48,
2017-01-21 10:30:00,0,521,1013.5,17.84,80.7,8.81,14.5,247,0,1.5,21.7,4.48,
2017-01-21 11:00:00,0,681,1013.3,18.84,78.5,9.2,15.04,305,0.5,3,22.08,4.48,
2017-01-21 11:30:00,0,1546,1012.4,21.68,70.7,9.2,16.14,296,0.5,2.5,22.85,4.48,
2017-01-21 12:00:00,0,679,1011.9,21.03,73.4,8.81,16.11,286,1,3.5,23.3,4.48,
2017-01-21 12:30:00,0,776,1011.3,21.6,72.1,8.81,16.38,247,0.5,2.5,23.5,4.48,
2017-01-21 13:00:00,0,746,1010.8,21.75,73.1,8.81,16.74,286,0.5,2.5,23.69,4.38,
2017-01-21 13:30:00,0,1249,1010.4,23.09,68.9,8.81,17.09,292,0.5,2.5,24.03,4.38,
2017-01-21 14:00:00,0,1134,1009.8,24,65,8.81,17.04,275,0.5,3.5,24.58,4.36,
2017-01-21 14:30:00,0,579,1009.9,22.7,67.3,8.55,16.35,305,1.5,4,24.77,4.36,
2017-01-21 15:00:00,0,496,1009.4,22.9,66.9,8.42,16.44,277,0.5,3,24.73,4.35,
2017-01-21 15:30:00,0,484,1009.5,22.44,67.5,8.42,16.15,263,0.5,2.5,24.56,4.35,
2017-01-21 16:00:00,0,536,1009.3,23.98,63.8,8.29,16.72,307,0,1.5,24.41,4.34,
2017-01-21 16:30:00,0,314,1010,22.63,65.9,8.16,15.95,233,0,4,24.12,4.34,
2017-01-21 17:00:00,0,134,1010.4,20.44,71.2,8.03,15.06,321,1.5,4,23.79,4.34,
2017-01-21 17:30:00,0,21,1010.9,19.41,73.9,8.03,14.66,272,0,2.5,23.42,4.34,
2017-01-21 18:00:00,0,1,1011.1,18.84,75.9,8.03,14.52,197,0,1,23.09,4.33,
2017-01-21 18:30:00,0,1,1011.7,18.53,76.1,7.9,14.26,173,0,1,22.75,4.33,
2017-01-21 19:00:00,0,1,1012,18.46,76.7,8.16,14.31,163,0,1,22.47,4.33,
2017-01-21 19:30:00,0,1,1012.1,17.61,80.6,8.16,14.25,164,0,0.5,22.2,4.33,
2017-01-21 20:00:00,0,1,1012.4,17.25,80.3,8.16,13.84,191,0,0,21.96,4.33,
2017-01-21 20:30:00,0,1,1012.9,16.49,85.8,8.29,14.12,110,0,1.5,21.72,4.33,
2017-01-21 21:00:00,0,1,1013,16.22,87,8.29,14.08,35,0,1,21.53,4.32,
2017-01-21 21:30:00,0,1,1013.2,16.03,88.2,8.42,14.1,34,0,0,21.44,4.32,
2017-01-21 22:00:00,0,1,1013.3,15.53,89,8.42,13.75,37,0,1,21.34,4.32,
2017-01-21 22:30:00,0,1,1013.3,15.65,87.4,8.42,13.58,37,0,0,21.27,4.32,
2017-01-21 23:00:00,0,1,1013.3,15.41,89.3,8.42,13.68,37,0,0,21.2,4.32,
2017-01-21 23:30:00,0,1,1013.2,15.29,91,8.42,13.85,37,0,0.5,21.15,4.31,
2017-01-22 00:00:00,0,1,1013.4,15.58,90.5,8.55,14.05,37,0,0,21.1,4.31,
2017-01-22 00:30:00,0,1,1013.4,16.13,90.3,8.55,14.56,37,0,0,21.08,4.31,
2017-01-22 01:00:00,0,1,1013.3,15.6,91.8,8.55,14.29,136,0,1,21.01,4.31,
2017-01-22 01:30:00,0,1,1013.3,15.46,92.9,8.55,14.34,167,0,0,20.91,4.31,
2017-01-22 02:00:00,0,1,1013,15.51,91.9,8.55,14.22,163,0,0,20.82,4.31,
2017-01-22 02:30:00,0,1,1013,14.98,93.1,8.55,13.9,163,0,0,20.7,4.31,
2017-01-22 03:00:00,0,1,1012.8,14.98,93,8.55,13.88,163,0,0,20.58,4.39,
2017-01-22 03:30:00,0,1,1012.8,14.79,93.4,8.55,13.75,163,0,0,20.48,4.41,
2017-01-22 04:00:00,0,1,1012.7,14.43,94.1,8.55,13.51,163,0,0,20.39,4.42,
2017-01-22 04:30:00,0,1,1012.6,14.6,94.9,8.68,13.81,163,0,0,20.32,4.4,
2017-01-22 05:00:00,0,1,1012.9,14.74,95.1,8.68,13.99,163,0,0.5,20.29,4.4,
2017-01-22 05:30:00,0,1,1013.3,14.67,94.3,8.68,13.78,163,0,0,20.22,4.42,
2017-01-22 06:00:00,0,1,1013.3,14.41,95,8.68,13.64,163,0,0,20.17,4.47,
2017-01-22 06:30:00,0,1,1013.7,14.43,95.2,8.03,13.69,163,0,0,20.1,4.47,
2017-01-22 07:00:00,0,26,1013.8,14.36,95.2,8.68,13.62,163,0,0.5,20.06,4.47,
2017-01-22 07:30:00,0,84,1014,14.53,94.1,8.81,13.61,202,0,0.5,20.06,4.47,
2017-01-22 08:00:00,0,206,1014.2,15.08,92.1,8.81,13.82,212,0,0.5,20.13,4.47,
2017-01-22 08:30:00,0,296,1014.3,15.7,89.6,8.94,14.01,268,0,1.5,20.29,4.47,
2017-01-22 09:00:00,0,341,1014.5,16.63,88.3,8.94,14.71,293,0,1,20.51,4.48,
2017-01-22 09:30:00,0,496,1014.4,18.18,84.5,8.94,15.54,284,0,1,20.82,4.48,
2017-01-22 10:00:00,0,669,1014.2,19.01,81.7,9.2,15.83,274,0,1,21.22,4.48,
2017-01-22 10:30:00,0,704,1013.6,20.53,77.2,8.94,16.42,227,0,2,21.68,4.48,
2017-01-22 11:00:00,0,859,1013.2,21.51,74.7,9.07,16.85,225,0,1.5,22.15,4.48,
2017-01-22 11:30:00,0,931,1012.8,22.23,68.6,8.94,16.2,256,0,2,22.66,4.48,
2017-01-22 12:00:00,0,906,1012.2,23.28,64.6,9.07,16.26,237,0,2.5,23.14,4.48,
2017-01-22 12:30:00,0,791,1011.9,23.28,65,8.94,16.35,236,0.5,2.5,23.47,4.48,
2017-01-22 13:00:00,0,919,1011.3,23.45,61.1,8.81,15.54,253,0.5,2.5,23.76,4.39,
2017-01-22 13:30:00,0,871,1010.9,23.66,59,8.81,15.2,258,0.5,2.5,24.05,4.39,
2017-01-22 14:00:00,0,664,1010.5,24.12,59.9,8.68,15.87,243,0.5,2.5,24.32,4.37,
2017-01-22 14:30:00,0,806,1010.3,23.91,61.2,8.55,16,204,0.5,3,24.36,4.36,
2017-01-22 15:00:00,0,736,1010.5,23.76,61.9,8.42,16.04,219,0.5,3,24.34,4.35,
2017-01-22 15:30:00,0,329,1010.4,23.4,61.1,8.42,15.5,237,0.5,3,24.32,4.35,
2017-01-22 16:00:00,0,139,1010.5,21.8,69.3,6.72,15.94,190,1,5,24.12,4.35,
2017-01-22 16:30:00,0,139,1010.9,21.6,70.1,6.72,15.94,180,1,3.5,23.91,4.35,
2017-01-22 17:00:00,0,36,1011.1,20.96,73.1,6.59,15.98,188,0.5,3,23.69,4.34,
2017-01-22 17:30:00,0,6,1011.4,20.41,74.6,6.59,15.77,194,0.5,3,23.47,4.34,
2017-01-22 18:00:00,0,1,1011.6,20.13,76,6.59,15.78,201,0,3,23.26,4.34,
2017-01-22 18:30:00,0,1,1011.9,19.96,76.7,6.59,15.77,178,0,1.5,23.06,4.34,
2017-01-22 19:00:00,0,1,1012.1,19.65,77.2,6.59,15.57,184,0,1.5,22.92,4.34,
2017-01-22 19:30:00,0,1,1012.5,19.67,77,6.59,15.55,167,0,1,22.78,4.34,
2017-01-22 20:00:00,0,1,1012.6,19.53,78.4,6.72,15.69,142,0,1,22.66,4.33,
2017-01-22 20:30:00,0,1,1013.1,19.6,78.1,6.72,15.7,139,0,1.5,22.56,4.33,
2017-01-22 21:00:00,0,1,1013.2,19.53,77.9,6.72,15.59,143,0,1.5,22.47,4.33,
2017-01-22 21:30:00,0,1,1013.3,17.96,75.9,6.59,13.67,247,0,1.5,22.35,4.33,
2017-01-22 22:00:00,0,1,1013.4,17.65,75.8,6.59,13.35,302,0,1,22.18,4.33,
2017-01-22 22:30:00,0,1,1013.3,17.58,77.3,6.59,13.58,305,0,0,22.03,4.33,
2017-01-22 23:00:00,0,1,1013.2,17.49,78.1,6.72,13.65,305,0,0,21.91,4.32,
2017-01-22 23:30:00,0,1,1012.9,17.37,83.1,6.72,14.49,307,0,0.5,21.82,4.32,
2017-01-23 00:00:00,0,1,1012.7,17.77,83.3,6.72,14.92,312,0,0,21.72,4.32,
2017-01-23 00:30:00,0,1,1012.5,17.37,85.3,6.72,14.89,312,0,0,21.65,4.32,
2017-01-23 01:00:00,0,1,1012.5,17.13,85.6,6.72,14.72,312,0,0,21.56,4.31,
2017-01-23 01:30:00,0,1,1012.2,17.22,87,6.72,15.06,312,0,0.5,21.49,4.31,
2017-01-23 02:00:00,0,1,1012.1,17.44,84.5,6.85,14.82,312,0,0,21.41,4.3,
2017-01-23 02:30:00,0,1,1012.3,17.34,85.9,6.85,14.98,350,0,1,21.37,4.31,
2017-01-23 03:00:00,0,1,1012.1,16.96,88.8,6.85,15.12,352,0,0.5,21.32,4.41,
2017-01-23 03:30:00,0,1,1012,17.27,87.1,6.85,15.13,352,0,0,21.27,4.43,
2017-01-23 04:00:00,0,1,1012.1,17.25,87.3,6.98,15.14,352,0,0,21.22,4.47,
2017-01-23 04:30:00,0,1,1012.3,16.99,88.1,6.98,15.02,352,0,0.5,21.17,4.47,
2017-01-23 05:00:00,0,1,1012.4,16.84,91.3,6.98,15.44,286,0,1,21.13,4.47,
2017-01-23 05:30:00,0,1,1012.5,16.63,90.6,6.85,15.11,208,0,0.5,21.06,4.47,
2017-01-23 06:00:00,0,1,1012.8,16.27,91.9,6.85,14.97,208,0,0,20.96,4.48,
2017-01-23 06:30:00,0,1,1013.1,16.15,92,6.98,14.87,208,0,0,20.84,4.48,
2017-01-23 07:00:00,0,41,1013.5,16.08,92.7,7.11,14.92,208,0,0,20.75,4.48,
2017-01-23 07:30:00,0,119,1013.7,16.46,92.2,7.11,15.21,208,0,0,20.72,4.48,
2017-01-23 08:00:00,0,211,1014,17.27,89.4,7.11,15.53,208,0,0,20.77,4.48,
2017-01-23 08:30:00,0,334,1014.2,18.13,86.5,7.24,15.86,208,0,0.5,20.94,4.48,
2017-01-23 09:00:00,0,534,1014.4,18.82,84.6,7.5,16.19,208,0,1,21.15,4.48,
2017-01-23 09:30:00,0,711,1014.3,20.03,76.1,7.64,15.71,257,0,1,21.46,4.48,
2017-01-23 10:00:00,0,726,1014.2,21.49,68.6,7.77,15.49,209,0,1.5,21.82,4.48,
2017-01-23 10:30:00,0,724,1013.9,21.77,67.8,7.5,15.58,226,0,2.5,22.11,4.48,
2017-01-23 11:00:00,0,836,1013.8,22.01,66.4,7.37,15.48,227,0.5,2.5,22.42,4.48,
2017-01-23 11:30:00,0,1581,1013.2,22.61,62.9,7.11,15.2,264,0.5,2.5,22.75,4.48,
2017-01-23 12:00:00,0,964,1012.8,23.69,61.8,7.37,15.95,300,0.5,3,23.04,4.46,
2017-01-23 12:30:00,0,1189,1012.4,23.14,60.1,7.24,14.99,286,1,3.5,23.26,4.45,
2017-01-23 13:00:00,0,939,1011.8,24.68,56.7,7.37,15.53,317,0.5,3.5,23.52,4.37,
2017-01-23 13:30:00,0,1561,1011.2,24.48,55.6,7.37,15.04,264,0.5,3.5,23.86,4.37,
2017-01-23 14:00:00,0,811,1011,24.1,54.7,7.37,14.43,233,1,4,24.17,4.36,
2017-01-23 14:30:00,0,456,1011,23.93,55.6,7.24,14.53,223,0.5,2.5,24.24,4.36,
2017-01-23 15:00:00,0,191,1010.9,22.97,56.5,6.98,13.88,225,0.5,2.5,24.1,4.36,
2017-01-23 15:30:00,0,164,1010.9,22.15,63.6,6.98,14.95,183,1,4.5,23.91,4.35,
2017-01-23 16:00:00,0,86,1011.3,21.6,66,6.72,15,170,1.5,4,23.69,4.35,
2017-01-23 16:30:00,0,56,1011.6,21.27,68.4,6.72,15.24,160,1,3.5,23.5,4.35,
2017-01-23 17:00:00,0,61,1011.9,21.01,70.3,6.72,15.41,154,0.5,3,23.33,4.35,
2017-01-23 17:30:00,0,16,1012,20.39,72.9,6.59,15.39,154,0.5,2.5,23.14,4.35,
2017-01-23 18:00:00,0,1,1012.3,20.13,74.9,6.59,15.56,153,0,2.5,22.97,4.34,
2017-01-23 18:30:00,0,1,1012.6,20.08,75,6.59,15.53,147,0,2,22.8,4.34,
2017-01-23 19:00:00,0,1,1012.8,19.79,76,6.59,15.46,153,0,2,22.7,4.34,
2017-01-23 19:30:00,0,1,1013.3,19.48,77.4,6.59,15.45,166,0,1,22.56,4.34,
2017-01-23 20:00:00,0,1,1013.2,19.25,78.2,6.59,15.38,166,0,1,22.44,4.34,
2017-01-23 20:30:00,0,1,1013.3,18.89,79,6.59,15.19,166,0,0.5,22.27,4.34,
2017-01-23 21:00:00,0,1,1013.4,18.65,79.5,6.59,15.06,166,0,1,22.11,4.33,
2017-01-23 21:30:00,0,1,1013.8,18.49,80,6.72,14.99,118,0.5,1.5,21.99,4.33,
2017-01-23 22:00:00,0,1,1014,18.18,81.2,6.59,14.92,111,0,1,21.89,4.33,
2017-01-23 22:30:00,0,1,1014.2,17.94,83.3,6.72,15.09,111,0,0.5,21.8,4.33,
2017-01-23 23:00:00,0,1,1014.1,17.96,81.9,6.59,14.85,111,0,0,21.7,4.32,
2017-01-23 23:30:00,0,1,1014.1,17.8,83.4,6.72,14.96,111,0,0.5,21.58,4.32,
2017-01-24 00:00:00,0,1,1014,16.75,87.2,6.72,14.63,111,0,0.5,21.44,4.32,
2017-01-24 00:30:00,0,1,1014.2,17.42,85.9,6.72,15.05,111,0,1,21.32,4.32,
2017-01-24 01:00:00,0,1,1014,16.72,87.3,6.72,14.62,111,0,0,21.2,4.31,
2017-01-24 01:30:00,0,1,1013.7,17.11,88.3,6.98,15.17,111,0,0.5,21.08,4.31,
2017-01-24 02:00:00,0,1,1013.5,17.06,86.7,6.98,14.84,111,0,1,20.98,4.31,
2017-01-24 02:30:00,0,1,1013.2,16.99,86.7,6.98,14.77,111,0,1,20.91,4.31,
2017-01-24 03:00:00,0,1,1012.9,16.49,88,7.11,14.51,111,0,0.5,20.77,4.42,
2017-01-24 03:30:00,0,1,1012.8,16.92,86.1,7.11,14.6,111,0,1,20.65,4.44,
2017-01-24 04:00:00,0,1,1012.4,17.34,84.6,7.11,14.74,111,0,1.5,20.65,4.41,
2017-01-24 04:30:00,0,1,1012.4,16.75,86.9,6.98,14.57,110,0,1,20.6,4.4,
2017-01-24 05:00:00,0,1,1012.5,16.68,87.3,6.98,14.58,110,0,0.5,20.56,4.41,
2017-01-24 05:30:00,0,1,1013,16.27,88.1,7.11,14.32,110,0,0.5,20.53,4.4,
2017-01-24 06:00:00,0,1,1013.3,16.06,91.9,7.11,14.76,110,0,0,20.48,4.41,
2017-01-24 06:30:00,0,1,1013.5,15.89,92.2,7.11,14.65,110,0,0,20.44,4.41,
2017-01-24 07:00:00,0,39,1013.6,15.68,93.1,7.24,14.58,110,0,0,20.39,4.41,
2017-01-24 07:30:00,0,159,1014,15.58,94.5,7.24,14.72,110,0,0,20.36,4.4,
2017-01-24 08:00:00,0,221,1014.1,16.44,91.8,7.24,15.12,110,0,0,20.44,4.41,
2017-01-24 08:30:00,0,289,1014.4,17.3,90.1,7.24,15.68,110,0,1,20.58,4.41,
2017-01-24 09:00:00,0,374,1014.7,17.94,88.5,7.5,16.03,117,0,1,20.79,4.41,
2017-01-24 09:30:00,0,664,1014.6,19.65,85.2,8.03,17.12,194,0,1,21.03,4.41,
2017-01-24 10:00:00,0,659,1014.4,20.53,75.3,7.77,16.03,201,0,1.5,21.39,4.41,
2017-01-24 10:30:00,0,814,1014,22.08,70.4,7.5,16.47,265,0,2,21.75,4.4,
2017-01-24 11:00:00,0,1506,1013.5,23.28,67.5,7.64,16.95,295,0.5,3.5,22.11,4.41,
2017-01-24 11:30:00,0,851,1013.3,22.61,67,7.5,16.19,317,1,3.5,22.47,4.4,
2017-01-24 12:00:00,0,799,1012.8,22.39,66,7.37,15.75,303,1,3.5,22.7,4.42,
2017-01-24 12:30:00,0,819,1012.4,22.85,65.4,7.5,16.04,279,1,3,22.9,4.42,
2017-01-24 13:00:00,0,959,1012.3,22.87,63,7.37,15.48,268,0.5,2.5,23.18,4.37,
2017-01-24 13:30:00,0,1639,1011.8,24.03,63.3,7.5,16.64,264,0.5,3,23.33,4.36,
2017-01-24 14:00:00,0,861,1011.6,23.47,61.4,7.24,15.64,288,1.5,3.5,23.54,4.35,
2017-01-24 14:30:00,0,644,1011.5,23.66,59.9,7.37,15.44,264,0.5,3.5,23.74,4.35,
2017-01-24 15:00:00,0,524,1011.4,23.04,60.5,7.24,15.01,298,1,3.5,23.71,4.34,
2017-01-24 15:30:00,0,469,1011.6,23.04,59.8,7.11,14.82,270,0.5,3,23.69,4.34,
2017-01-24 16:00:00,0,381,1011.8,23.09,59.2,7.11,14.71,261,0.5,3,23.59,4.33,
2017-01-24 16:30:00,0,296,1011.9,23.4,57.4,7.11,14.53,241,0,3,23.54,4.33,
2017-01-24 17:00:00,0,84,1012.2,22.11,60.8,6.98,14.2,226,0,1.5,23.33,4.33,
2017-01-24 17:30:00,0,21,1012.4,21.39,64.4,6.85,14.42,226,0,1,23.09,4.32,
2017-01-24 18:00:00,0,1,1012.8,20.2,69.3,6.85,14.42,98,0.5,2,22.8,4.31,
2017-01-24 18:30:00,0,1,1013,20.25,69.2,6.72,14.44,97,0,1,22.51,4.31,
2017-01-24 19:00:00,0,1,1013.5,19.53,73.3,6.85,14.65,112,0,1.5,22.3,4.31,
2017-01-24 19:30:00,0,1,1013.9,19.53,74.5,6.85,14.9,164,0,1.5,22.13,4.31,
2017-01-24 20:00:00,0,1,1014.1,18.84,77,6.72,14.74,161,0,0.5,21.96,4.31,
2017-01-24 20:30:00,0,1,1014.3,18.6,78.7,6.85,14.85,164,0,0,21.8,4.31,
2017-01-24 21:00:00,0,1,1014.6,17.51,84,6.98,14.8,136,0,1,21.68,4.31,
2017-01-24 21:30:00,0,1,1014.6,17.51,84,6.98,14.8,48,0,1,21.58,4.31,
2017-01-24 22:00:00,0,1,1014.6,17.32,84.2,6.98,14.65,45,0,0,21.51,4.3,
2017-01-24 22:30:00,0,1,1014.5,17.08,86.8,6.98,14.88,45,0,0.5,21.46,4.3,
