,Date,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
5712,2016/8/26 01:00,991.2,,27.1,,97,0.1,0,,,0,,,,
5713,2016/8/26 02:00,991,,26.2,,98,0.7,178,,,14,,,,
5714,2016/8/26 03:00,990.9,,26.5,,99,0,0,,,0,,,,
5715,2016/8/26 04:00,991.1,,26.5,,99,1.3,44,,,0.5,,,,
5716,2016/8/26 05:00,991.1,,26.4,,98,0.2,0,,,0.5,,,,
5717,2016/8/26 06:00,991.9,,26.9,,97,0.1,0,,,0,,,,
5718,2016/8/26 07:00,992.2,,28.3,,92,0.3,92,,,0,,,,
5719,2016/8/26 08:00,992.7,,29.9,,81,0.4,346,,,0,,,,
5720,2016/8/26 09:00,992.5,,31.5,,74,1.1,352,,,0,,,,
5721,2016/8/26 10:00,992.3,,32.7,,68,0.5,12,,,0,,,,
5722,2016/8/26 11:00,991.9,,31.9,,73,1.3,307,,,0,,,,
5723,2016/8/26 12:00,991.3,,31,,78,0.8,155,,,0,,,,
5724,2016/8/26 13:00,990.7,,32,,71,0.6,70,,,0,,,,
5725,2016/8/26 14:00,990.4,,32.8,,68,0.9,294,,,0,,,,
5726,2016/8/26 15:00,990.7,,29.6,,80,1.4,217,,,0,,,,
5727,2016/8/26 16:00,991,,29.6,,80,0.4,353,,,0,,,,
5728,2016/8/26 17:00,991.9,,28.9,,81,0.6,35,,,0,,,,
5729,2016/8/26 18:00,992.7,,28.2,,87,0.4,73,,,0,,,,
5730,2016/8/26 19:00,993.2,,28.3,,87,0.6,94,,,0,,,,
5731,2016/8/26 20:00,993.8,,28.4,,85,0.6,105,,,0,,,,
5732,2016/8/26 21:00,994.4,,28.4,,83,0.3,67,,,0,,,,
5733,2016/8/26 22:00,994.8,,27.9,,88,0.8,38,,,0,,,,
5734,2016/8/26 23:00,994.3,,27.8,,88,0.7,55,,,0,,,,
5735,2016/8/27 00:00,993.7,,27.5,,89,1,53,,,0,,,,
5736,2016/8/27 01:00,993.2,,26.7,,91,1,50,,,0,,,,
5737,2016/8/27 02:00,993.5,,26.6,,93,0.6,64,,,0,,,,
5738,2016/8/27 03:00,993.4,,26,,92,0.9,47,,,0,,,,
5739,2016/8/27 04:00,992.8,,26.8,,85,1,106,,,0,,,,
5740,2016/8/27 05:00,993.3,,26.4,,83,0.6,95,,,0,,,,
5741,2016/8/27 06:00,994,,27.1,,81,0.6,70,,,0,,,,
5742,2016/8/27 07:00,993.8,,28.4,,70,1.1,106,,,0,,,,
5743,2016/8/27 08:00,994,,30.6,,67,1,164,,,0,,,,
5744,2016/8/27 09:00,994.1,,32.6,,61,0.6,272,,,0,,,,
5745,2016/8/27 10:00,993.7,,33.6,,59,1.4,319,,,0,,,,
5746,2016/8/27 11:00,993.1,,33.2,,58,1,335,,,0,,,,
5747,2016/8/27 12:00,992.3,,34.4,,52,1.5,258,,,0,,,,
5748,2016/8/27 13:00,992,,35.1,,51,1.3,236,,,0,,,,
5749,2016/8/27 14:00,991.4,,32.4,,68,1.5,191,,,0,,,,
5750,2016/8/27 15:00,992.1,,27.3,,93,2.9,205,,,6.5,,,,
5751,2016/8/27 16:00,X,,X,,X,X,X,,,10,,,,
5752,2016/8/27 17:00,992.5,,27.5,,89,0.9,109,,,0,,,,
5753,2016/8/27 18:00,993.1,,26.7,,94,1.3,337,,,0,,,,
5754,2016/8/27 19:00,993.8,,26.6,,96,0.8,59,,,0,,,,
5755,2016/8/27 20:00,994,,27.3,,89,1,107,,,0,,,,
5756,2016/8/27 21:00,994.1,,27.6,,85,1.4,130,,,0,,,,
5757,2016/8/27 22:00,993.8,,27.8,,83,1,106,,,0,,,,
5758,2016/8/27 23:00,993.6,,27.1,,89,0.5,36,,,0,,,,
5759,2016/8/28 00:00,993.1,,27,,89,0.4,84,,,0,,,,
5760,2016/8/28 01:00,992.9,,26.8,,91,0.5,93,,,0,,,,
5761,2016/8/28 02:00,993.1,,26.8,,89,0.5,101,,,0,,,,
5762,2016/8/28 03:00,993.1,,26.9,,87,0.6,108,,,0,,,,
5763,2016/8/28 04:00,993.1,,26.6,,90,0.5,91,,,0,,,,
5764,2016/8/28 05:00,993.2,,26.5,,88,0.6,110,,,0,,,,
5765,2016/8/28 06:00,993.4,,27.2,,85,0.9,102,,,0,,,,
5766,2016/8/28 07:00,993.9,,28.3,,81,0.1,0,,,0,,,,
5767,2016/8/28 08:00,993.9,,30,,74,0.5,97,,,0,,,,
5768,2016/8/28 09:00,X,,X,,X,X,X,,,0,,,,
5769,2016/8/28 10:00,993.1,,31.9,,68,1.4,244,,,0,,,,
5770,2016/8/28 11:00,992.4,,33.2,,66,1.6,203,,,0,,,,
5771,2016/8/28 12:00,991.8,,33.3,,64,1.1,314,,,0,,,,
5772,2016/8/28 13:00,990.9,,32.5,,68,1,162,,,0,,,,
5773,2016/8/28 14:00,990.3,,33.1,,64,0.6,193,,,0,,,,
5774,2016/8/28 15:00,990.6,,31.7,,69,1.1,344,,,0,,,,
5775,2016/8/28 16:00,991.1,,29.8,,71,0.7,111,,,0,,,,
5776,2016/8/28 17:00,991.1,,29.1,,73,1.5,121,,,0,,,,
5777,2016/8/28 18:00,992.2,,28.3,,79,0.8,111,,,0,,,,
5778,2016/8/28 19:00,992.9,,26.8,,92,0.1,0,,,0,,,,
5779,2016/8/28 20:00,993.3,,26.9,,92,0.6,81,,,0,,,,
5780,2016/8/28 21:00,993.2,,27.2,,87,0.6,118,,,0,,,,
5781,2016/8/28 22:00,993.2,,27.1,,86,0.6,122,,,0,,,,
5782,2016/8/28 23:00,992.9,,27.2,,84,0.7,104,,,0,,,,
5783,2016/8/29 00:00,992.5,,27,,84,0.8,107,,,0,,,,
5784,2016/8/29 01:00,992.2,,27.1,,84,0.9,102,,,0,,,,
5785,2016/8/29 02:00,991.9,,27,,83,0.9,105,,,0,,,,
5786,2016/8/29 03:00,991.8,,26.8,,84,1.1,109,,,0,,,,
5787,2016/8/29 04:00,992.2,,27.2,,81,1.3,120,,,0,,,,
5788,2016/8/29 05:00,992.8,,27,,82,1.1,111,,,0,,,,
5789,2016/8/29 06:00,993.4,,27.4,,80,0.9,113,,,0,,,,
5790,2016/8/29 07:00,993.6,,27.8,,83,0.6,97,,,0.5,,,,
5791,2016/8/29 08:00,993.6,,30.2,,69,0.6,1,,,0,,,,
5792,2016/8/29 09:00,993.6,,30.6,,74,1.3,321,,,0,,,,
5793,2016/8/29 10:00,993.6,,31.2,,69,2.2,209,,,0,,,,
5794,2016/8/29 11:00,993.5,,26.4,,96,0.5,53,,,5.5,,,,
5795,2016/8/29 12:00,993.2,,27.2,,94,0.5,56,,,2,,,,
5796,2016/8/29 13:00,993.2,,26.3,,97,1.8,1,,,6.5,,,,
5797,2016/8/29 14:00,992.9,,25.2,,99,0.4,148,,,29,,,,
5798,2016/8/29 15:00,993,,25.2,,99,0.1,0,,,1.5,,,,
5799,2016/8/29 16:00,993.1,,25.5,,100,0.6,343,,,7,,,,
5800,2016/8/29 17:00,993.2,,25.3,,99,0.4,104,,,4.5,,,,
5801,2016/8/29 18:00,993.8,,25.7,,96,0.8,96,,,0,,,,
5802,2016/8/29 19:00,994.2,,26,,93,1.2,160,,,0.5,,,,
5803,2016/8/29 20:00,994.8,,25.5,,98,0.2,0,,,0,,,,
5804,2016/8/29 21:00,995.1,,25.3,,98,0.7,90,,,1,,,,
5805,2016/8/29 22:00,995.3,,25.2,,97,0.6,98,,,4,,,,
5806,2016/8/29 23:00,995.2,,25.4,,95,0.7,29,,,0,,,,
5807,2016/8/30 00:00,995.5,,24.9,,95,1.2,357,,,6.5,,,,
5808,2016/8/30 01:00,995,,23.8,,98,1.1,107,,,7.5,,,,
5809,2016/8/30 02:00,994.5,,24.5,,91,1,107,,,0,,,,
5810,2016/8/30 03:00,994.5,,24.5,,92,0.6,91,,,0,,,,
5811,2016/8/30 04:00,994.6,,24.8,,86,0.7,109,,,0,,,,
5812,2016/8/30 05:00,994.9,,24.6,,90,0.5,84,,,0,,,,
5813,2016/8/30 06:00,995.5,,24.8,,91,0.3,106,,,0,,,,
5814,2016/8/30 07:00,995.7,,25.6,,87,0.6,106,,,0,,,,
5815,2016/8/30 08:00,995.7,,27.1,,87,0.9,296,,,X,,,,
5816,2016/8/30 09:00,995.4,,28.2,,77,0.1,0,,,0,,,,
5817,2016/8/30 10:00,994.7,,28.7,,75,0.8,5,,,0,,,,
5818,2016/8/30 11:00,993.8,,30.5,,68,0.7,13,,,0,,,,
5819,2016/8/30 12:00,993.2,,30.4,,70,1.5,313,,,0,,,,
5820,2016/8/30 13:00,992.8,,29.8,,70,1.1,340,,,0,,,,
5821,2016/8/30 14:00,992.4,,30.3,,67,0.4,39,,,0,,,,
5822,2016/8/30 15:00,992.3,,29.3,,75,0.2,0,,,0,,,,
5823,2016/8/30 16:00,992.4,,28,,78,1.1,347,,,0,,,,
5824,2016/8/30 17:00,992.8,,27.6,,81,0.4,225,,,0,,,,
5825,2016/8/30 18:00,993.5,,26.1,,94,0.7,16,,,0.5,,,,
5826,2016/8/30 19:00,993.8,,26.3,,94,0.6,104,,,0,,,,
5827,2016/8/30 20:00,994.4,,26.4,,90,1.1,51,,,0,,,,
5828,2016/8/30 21:00,994.7,,26.4,,88,0.5,104,,,0,,,,
5829,2016/8/30 22:00,994.5,,26.4,,88,1.2,26,,,0,,,,
5830,2016/8/30 23:00,994.1,,26,,92,0.1,0,,,0,,,,
5831,2016/8/31 00:00,993.5,,26,,90,0.6,41,,,0,,,,
5832,2016/8/31 01:00,993,,26,,88,0.9,72,,,0,,,,
5833,2016/8/31 02:00,992.5,,26,,88,0.6,98,,,0,,,,
5834,2016/8/31 03:00,992.4,,26,,87,0.8,58,,,0,,,,
5835,2016/8/31 04:00,992.7,,25.7,,91,0.9,34,,,0,,,,
5836,2016/8/31 05:00,992.9,,25.3,,93,1.4,8,,,0,,,,
5837,2016/8/31 06:00,993,,26.1,,86,0.8,112,,,0,,,,
5838,2016/8/31 07:00,993.6,,27.4,,80,0.3,90,,,0,,,,
5839,2016/8/31 08:00,994.1,,29.5,,71,0.2,0,,,0,,,,
5840,2016/8/31 09:00,994.4,,29.7,,64,1,314,,,0,,,,
5841,2016/8/31 10:00,994.2,,30.4,,61,0.9,3,,,0,,,,
5842,2016/8/31 11:00,993.7,,31.7,,58,1.1,47,,,0,,,,
5843,2016/8/31 12:00,992.6,,32.6,,55,1.7,339,,,0,,,,
5844,2016/8/31 13:00,992,,32.8,,56,0.6,43,,,0,,,,
5845,2016/8/31 14:00,991.6,,32.6,,55,1,358,,,X,,,,
5846,2016/8/31 15:00,991.7,,31.6,,61,0.5,39,,,0,,,,
5847,2016/8/31 16:00,991.9,,30.7,,68,0.8,43,,,0,,,,
5848,2016/8/31 17:00,992.5,,29.7,,62,0.9,309,,,0,,,,
5849,2016/8/31 18:00,993.1,,27.2,,76,0.7,45,,,0,,,,
5850,2016/8/31 19:00,993.3,,26.1,,80,1.3,48,,,0,,,,
5851,2016/8/31 20:00,994.3,,25.8,,82,1.1,42,,,0,,,,
5852,2016/8/31 21:00,994.4,,25.5,,84,0.6,64,,,0,,,,
5853,2016/8/31 22:00,994.6,,24.8,,86,1,51,,,0,,,,
5854,2016/8/31 23:00,994.3,,24.9,,83,1.1,104,,,0,,,,
5855,2016/9/1 00:00,994.2,,25.3,,79,0.9,108,,,0,,,,
5856,2016/9/1 01:00,993.6,,24.8,,78,1.4,109,,,0,,,,
5857,2016/9/1 02:00,993.6,,24.8,,78,1.4,110,,,0,,,,
5858,2016/9/1 03:00,993.1,,24.9,,77,1.4,106,,,0,,,,
5859,2016/9/1 04:00,992.8,,25,,75,1.7,111,,,0,,,,
5860,2016/9/1 05:00,993.1,,24.7,,75,1.3,110,,,0,,,,
5861,2016/9/1 06:00,993.3,,24.9,,74,1.4,109,,,0,,,,
5862,2016/9/1 07:00,993.8,,26.5,,68,1.1,105,,,0,,,,
5863,2016/9/1 08:00,994.2,,28.8,,60,1,103,,,0,,,,
5864,2016/9/1 09:00,993.8,,31.1,,58,0.8,358,,,0,,,,
5865,2016/9/1 10:00,993.4,,32.5,,51,1.2,324,,,0,,,,
5866,2016/9/1 11:00,992.8,,31.7,,56,1.3,287,,,0,,,,
5867,2016/9/1 12:00,991.6,,32.3,,54,1,49,,,0,,,,
5868,2016/9/1 13:00,990.7,,33.8,,49,1,47,,,0,,,,
5869,2016/9/1 14:00,990.4,,34.8,,43,0.8,317,,,0,,,,
5870,2016/9/1 15:00,990.3,,34.2,,45,1.4,316,,,0,,,,
5871,2016/9/1 16:00,990.4,,33.2,,52,0.5,299,,,0,,,,
5872,2016/9/1 17:00,991.4,,30.6,,62,1,192,,,0,,,,
5873,2016/9/1 18:00,991.9,,29.3,,66,1.2,203,,,0,,,,
5874,2016/9/1 19:00,992.7,,27.6,,82,0.8,225,,,0,,,,
5875,2016/9/1 20:00,993.8,,27.3,,84,0.1,0,,,0,,,,
5876,2016/9/1 21:00,993.4,,27.4,,78,0.9,120,,,0,,,,
5877,2016/9/1 22:00,993.9,,27.1,,80,0.5,154,,,0,,,,
5878,2016/9/1 23:00,993.6,,26.3,,90,0.1,0,,,0,,,,
5879,2016/9/2 00:00,992.6,,26.8,,80,0.9,98,,,0,,,,
5880,2016/9/2 01:00,991.4,,26.8,,79,1.4,107,,,0,,,,
5881,2016/9/2 02:00,991,,26.6,,81,1.1,105,,,0,,,,
5882,2016/9/2 03:00,991,,26.8,,80,1,108,,,0,,,,
5883,2016/9/2 04:00,991.5,,27,,78,1.1,113,,,0,,,,
5884,2016/9/2 05:00,992.1,,26.3,,86,0.7,93,,,0,,,,
5885,2016/9/2 06:00,992.6,,26.7,,87,1.2,187,,,0,,,,
5886,2016/9/2 07:00,992.7,,25.7,,97,1.1,107,,,5,,,,
5887,2016/9/2 08:00,993.3,,25.8,,94,0.7,138,,,2,,,,
5888,2016/9/2 09:00,993.2,,25.7,,94,0.8,108,,,0,,,,
5889,2016/9/2 10:00,993.6,,25.1,,97,0.2,0,,,2,,,,
5890,2016/9/2 11:00,992.2,,25.6,,95,1.3,109,,,2,,,,
5891,2016/9/2 12:00,992.1,,25.7,,97,0,0,,,2,,,,
5892,2016/9/2 13:00,992.2,,25,,98,0.8,204,,,5,,,,
5893,2016/9/2 14:00,991.8,,25.1,,98,0.4,64,,,18,,,,
5894,2016/9/2 15:00,991.7,,25,,99,0.8,95,,,9,,,,
5895,2016/9/2 16:00,992,,25,,98,0.4,70,,,7,,,,
5896,2016/9/2 17:00,991.9,,25,,96,1.1,98,,,4,,,,
5897,2016/9/2 18:00,991.6,,25.8,,88,1.2,107,,,0,,,,
5898,2016/9/2 19:00,992.5,,25.5,,94,0.7,156,,,1,,,,
5899,2016/9/2 20:00,X,,X,,X,X,X,,,3.5,,,,
5900,2016/9/2 21:00,993.5,,25.1,,98,0,0,,,5,,,,
5901,2016/9/2 22:00,992.8,,24.7,,97,1.3,154,,,2.5,,,,
5902,2016/9/2 23:00,992.6,,24.8,,97,0.1,0,,,0.5,,,,
5903,2016/9/3 00:00,991.7,,24.4,,99,0.1,0,,,0,,,,
5904,2016/9/3 01:00,990.6,,24.7,,93,1.4,119,,,0,,,,
5905,2016/9/3 02:00,991.7,,24.4,,97,0.7,39,,,0,,,,
5906,2016/9/3 03:00,991.5,,24.5,,96,0.4,105,,,0,,,,
5907,2016/9/3 04:00,991.1,,25.2,,88,1.3,106,,,0,,,,
5908,2016/9/3 05:00,990.8,,25.4,,86,1.5,110,,,0,,,,
5909,2016/9/3 06:00,992.8,,25.4,,89,1.3,55,,,0,,,,
5910,2016/9/3 07:00,992.9,,26,,86,1,107,,,0,,,,
5911,2016/9/3 08:00,992.8,,27.6,,81,1.1,105,,,0,,,,
5912,2016/9/3 09:00,992.9,,27.7,,78,1.1,111,,,0,,,,
5913,2016/9/3 10:00,993,,25.8,,97,0.8,104,,,9,,,,
5914,2016/9/3 11:00,992.7,,26,,91,1.3,111,,,2,,,,
5915,2016/9/3 12:00,991.8,,28,,79,1.3,106,,,0,,,,
5916,2016/9/3 13:00,991.3,,31.1,,69,0.7,100,,,0,,,,
5917,2016/9/3 14:00,990.9,,31,,68,0.7,138,,,0,,,,
5918,2016/9/3 15:00,990.5,,32.4,,66,1,190,,,0,,,,
5919,2016/9/3 16:00,990.7,,30.5,,72,1.6,216,,,0,,,,
5920,2016/9/3 17:00,991.3,,28.7,,80,1,235,,,0,,,,
5921,2016/9/3 18:00,992,,27.6,,89,0.8,236,,,0,,,,
5922,2016/9/3 19:00,992.8,,27.2,,92,0.5,89,,,0,,,,
5923,2016/9/3 20:00,993.2,,26.1,,92,0.8,107,,,0,,,,
5924,2016/9/3 21:00,993,,26,,93,0.5,66,,,0,,,,
5925,2016/9/3 22:00,993.1,,26.1,,94,0.7,83,,,0,,,,
5926,2016/9/3 23:00,992.9,,26,,93,0.5,97,,,0,,,,
5927,2016/9/4 00:00,992.1,,26.3,,90,0.6,50,,,0,,,,
5928,2016/9/4 01:00,992.4,,25.8,,93,0.5,76,,,0,,,,
5929,2016/9/4 02:00,992,,25.9,,90,1.2,112,,,0,,,,
5930,2016/9/4 03:00,992.1,,26.4,,85,1.1,105,,,0,,,,
5931,2016/9/4 04:00,992,,26.4,,84,1,104,,,0,,,,
5932,2016/9/4 05:00,992.7,,25.6,,89,0.8,49,,,0,,,,
5933,2016/9/4 06:00,992.8,,26.5,,83,1,103,,,0,,,,
5934,2016/9/4 07:00,993.4,,28.7,,75,0.6,41,,,0,,,,
5935,2016/9/4 08:00,993.6,,29.7,,73,0,0,,,0,,,,
5936,2016/9/4 09:00,993.7,,32.2,,65,1.4,333,,,0,,,,
5937,2016/9/4 10:00,993.4,,32.7,,62,1.1,332,,,0,,,,
5938,2016/9/4 11:00,992.8,,33.4,,60,0.4,358,,,0,,,,
5939,2016/9/4 12:00,991.8,,29.9,,80,1.5,352,,,0,,,,
5940,2016/9/4 13:00,991.6,,27.3,,95,1.3,41,,,14.5,,,,
5941,2016/9/4 14:00,991.8,,26.1,,99,2.2,203,,,5,,,,
5942,2016/9/4 15:00,992.4,,25.5,,99,0.3,10,,,1,,,,
5943,2016/9/4 16:00,992.4,,25.5,,99,0.2,0,,,6.5,,,,
5944,2016/9/4 17:00,992.8,,25.7,,98,0.3,5,,,0,,,,
5945,2016/9/4 18:00,993.5,,25.7,,98,0.2,0,,,0,,,,
5946,2016/9/4 19:00,993.7,,25.7,,98,0,0,,,0,,,,
5947,2016/9/4 20:00,993.4,,26,,94,0.8,106,,,0,,,,
5948,2016/9/4 21:00,994.2,,25.7,,95,0.3,36,,,X,,,,
5949,2016/9/4 22:00,994.1,,25.7,,94,0.7,105,,,0,,,,
5950,2016/9/4 23:00,993.7,,26.6,,85,1.4,114,,,0,,,,
5951,2016/9/5 00:00,993.4,,25.7,,92,0.8,17,,,0,,,,
5952,2016/9/5 01:00,992.8,,25.8,,90,0.7,7,,,0,,,,
5953,2016/9/5 02:00,992.8,,25.4,,92,0.2,0,,,0,,,,
5954,2016/9/5 03:00,993.3,,25.8,,88,0.6,108,,,0,,,,
5955,2016/9/5 04:00,993.1,,26.1,,86,0.7,83,,,0,,,,
5956,2016/9/5 05:00,993.2,,26,,85,0.9,102,,,0,,,,
5957,2016/9/5 06:00,993.8,,26.9,,80,1.4,117,,,0,,,,
5958,2016/9/5 07:00,993.9,,27.7,,80,0.7,358,,,0,,,,
5959,2016/9/5 08:00,994.2,,29.5,,74,0.9,221,,,0,,,,
5960,2016/9/5 09:00,994,,32,,67,1,173,,,0,,,,
5961,2016/9/5 10:00,993.6,,32.5,,65,1.6,248,,,0,,,,
5962,2016/9/5 11:00,993.3,,31.8,,70,1.6,173,,,0,,,,
5963,2016/9/5 12:00,993.2,,30.4,,77,1.5,201,,,0,,,,
5964,2016/9/5 13:00,992.8,,30,,78,1.5,199,,,0,,,,
5965,2016/9/5 14:00,992.5,,30,,77,1.9,214,,,0,,,,
5966,2016/9/5 15:00,993.2,,29.3,,79,0.5,202,,,0,,,,
5967,2016/9/5 16:00,993.6,,28.6,,83,1,312,,,0,,,,
5968,2016/9/5 17:00,X,,X,,X,X,X,,,2,,,,
5969,2016/9/5 18:00,994.4,,25.5,,96,0.3,54,,,1,,,,
5970,2016/9/5 19:00,995.1,,25.4,,96,0,0,,,0,,,,
5971,2016/9/5 20:00,995.7,,25.6,,97,0.2,0,,,1.5,,,,
5972,2016/9/5 21:00,996.3,,25.6,,98,0,0,,,1,,,,
5973,2016/9/5 22:00,995.7,,25.5,,99,0,0,,,1,,,,
5974,2016/9/5 23:00,995.1,,25.4,,98,0,0,,,0,,,,
5975,2016/9/6 00:00,X,,X,,X,X,X,,,0,,,,
5976,2016/9/6 01:00,995.2,,25.4,,98,0.6,98,,,0,,,,
5977,2016/9/6 02:00,995.2,,25.3,,96,0.8,202,,,0,,,,
5978,2016/9/6 03:00,995.2,,25.2,,96,0,0,,,0,,,,
5979,2016/9/6 04:00,995.4,,25.5,,94,0.3,103,,,0.5,,,,
5980,2016/9/6 05:00,995.7,,25.8,,90,0.9,113,,,0,,,,
5981,2016/9/6 06:00,995.7,,26.4,,86,1.2,128,,,0,,,,
5982,2016/9/6 07:00,996.4,,26.7,,88,1.6,233,,,0,,,,
5983,2016/9/6 08:00,996.9,,25.8,,96,0.6,63,,,0.5,,,,
5984,2016/9/6 09:00,997.5,,24.7,,99,0,0,,,36.5,,,,
5985,2016/9/6 10:00,997,,24.9,,100,0.4,103,,,9.5,,,,
5986,2016/9/6 11:00,997.1,,24.6,,100,0.7,14,,,31.5,,,,
5987,2016/9/6 12:00,996.7,,24.8,,100,0,0,,,21,,,,
5988,2016/9/6 13:00,996.3,,24.9,,100,0.2,0,,,5,,,,
5989,2016/9/6 14:00,996.1,,24.7,,100,0.7,211,,,0.5,,,,
5990,2016/9/6 15:00,995.9,,24.9,,100,0.5,105,,,0,,,,
5991,2016/9/6 16:00,996.5,,25.1,,93,1.4,153,,,0.5,,,,
5992,2016/9/6 17:00,996.2,,25.1,,90,0.9,104,,,0,,,,
5993,2016/9/6 18:00,997,,24.2,,97,1.4,105,,,4.5,,,,
5994,2016/9/6 19:00,997.5,,24.6,,93,0.6,121,,,0.5,,,,
5995,2016/9/6 20:00,998.1,,24.6,,93,0.9,103,,,1,,,,
5996,2016/9/6 21:00,997.9,,24.6,,91,1.1,102,,,0.5,,,,
5997,2016/9/6 22:00,997.8,,24.3,,97,0.2,0,,,0,,,,
5998,2016/9/6 23:00,996.9,,24.3,,94,1.4,107,,,0.5,,,,
5999,2016/9/7 00:00,996.7,,25.1,,85,1.1,133,,,0,,,,
6000,2016/9/7 01:00,X,,X,,X,X,X,,,14.5,,,,
6001,2016/9/7 02:00,996.9,,23.5,,99,0.9,112,,,24,,,,
6002,2016/9/7 03:00,996.8,,23.6,,98,1,107,,,6.5,,,,
6003,2016/9/7 04:00,996.9,,24,,95,1.1,106,,,0.5,,,,
6004,2016/9/7 05:00,997.1,,24.3,,93,0.8,124,,,0.5,,,,
6005,2016/9/7 06:00,997.7,,24.2,,96,0.7,101,,,1,,,,
6006,2016/9/7 07:00,X,,X,,X,X,X,,,9.5,,,,
6007,2016/9/7 08:00,998.9,,24.8,,96,0.6,71,,,2.5,,,,
6008,2016/9/7 09:00,998.3,,26.6,,85,0.7,105,,,0,,,,
6009,2016/9/7 10:00,997.7,,28.4,,80,0.6,96,,,0,,,,
6010,2016/9/7 11:00,997.2,,28.9,,80,0,0,,,0,,,,
6011,2016/9/7 12:00,996.7,,29.1,,82,0.4,59,,,0,,,,
6012,2016/9/7 13:00,996.2,,29.5,,75,1,191,,,0,,,,
6013,2016/9/7 14:00,995.9,,29.2,,78,0.1,0,,,0,,,,
6014,2016/9/7 15:00,995.9,,27.9,,81,0.9,189,,,0,,,,
6015,2016/9/7 16:00,997.9,,24.8,,92,1.4,227,,,3,,,,
6016,2016/9/7 17:00,997.8,,24.2,,98,0.6,87,,,8.5,,,,
6017,2016/9/7 18:00,998.4,,23.7,,99,1,98,,,14,,,,
6018,2016/9/7 19:00,998.7,,24.1,,93,1.1,107,,,1.5,,,,
6019,2016/9/7 20:00,999.6,,23.9,,96,1.4,108,,,5,,,,
6020,2016/9/7 21:00,998.9,,24.6,,88,1.7,106,,,0.5,,,,
6021,2016/9/7 22:00,998.3,,25.3,,83,1.5,104,,,0,,,,
6022,2016/9/7 23:00,997.5,,25.4,,81,1.5,106,,,0,,,,
6023,2016/9/8 00:00,996.9,,25.4,,80,1.6,109,,,0,,,,
6024,2016/9/8 01:00,996.7,,25.3,,79,2,112,,,0,,,,
6025,2016/9/8 02:00,996.3,,25.3,,77,2,112,,,0,,,,
6026,2016/9/8 03:00,996.4,,25.2,,78,1.5,110,,,0,,,,
6027,2016/9/8 04:00,996.7,,24.7,,81,1.4,109,,,0,,,,
6028,2016/9/8 05:00,997,,24.7,,81,2,109,,,0,,,,
6029,2016/9/8 06:00,996.8,,25.3,,78,1.6,108,,,0,,,,
6030,2016/9/8 07:00,997.7,,25.9,,77,0.9,105,,,0,,,,
6031,2016/9/8 08:00,997.5,,27.6,,71,1.2,105,,,X,,,,
6032,2016/9/8 09:00,997.9,,28.6,,70,0.8,108,,,0,,,,
6033,2016/9/8 10:00,997.3,,30.6,,67,1,197,,,0,,,,
6034,2016/9/8 11:00,997,,30.1,,66,1,243,,,0,,,,
6035,2016/9/8 12:00,997.6,,27.8,,84,1.5,291,,,0,,,,
6036,2016/9/8 13:00,997.4,,26.2,,96,0.1,0,,,3,,,,
6037,2016/9/8 14:00,996.7,,26.5,,95,0.7,73,,,1,,,,
6038,2016/9/8 15:00,997.2,,27.1,,94,0.4,314,,,0,,,,
6039,2016/9/8 16:00,997.6,,26.6,,97,0,0,,,X,,,,
6040,2016/9/8 17:00,997.8,,25.5,,97,0.4,57,,,2.5,,,,
6041,2016/9/8 18:00,997.8,,25.2,,97,0.7,95,,,1,,,,
6042,2016/9/8 19:00,997.7,,25.6,,90,1.4,105,,,0.5,,,,
6043,2016/9/8 20:00,998.2,,25.7,,85,1.5,105,,,0,,,,
6044,2016/9/8 21:00,998.2,,25.9,,79,1.7,111,,,0,,,,
6045,2016/9/8 22:00,998.1,,25.9,,78,1.9,109,,,0,,,,
6046,2016/9/8 23:00,997.7,,26,,76,2,114,,,0,,,,
6047,2016/9/9 00:00,997.4,,25.8,,76,1.8,115,,,0,,,,
6048,2016/9/9 01:00,997.1,,25.8,,76,1.8,111,,,0,,,,
6049,2016/9/9 02:00,997,,25.6,,77,1.3,113,,,0,,,,
6050,2016/9/9 03:00,996.9,,25.5,,78,1.7,114,,,0,,,,
6051,2016/9/9 04:00,996.9,,25.9,,76,1.2,109,,,0,,,,
6052,2016/9/9 05:00,997,,25.4,,80,1.6,112,,,0,,,,
6053,2016/9/9 06:00,997.4,,26,,79,0.9,106,,,0,,,,
6054,2016/9/9 07:00,997.6,,26.8,,78,0.8,59,,,0,,,,
6055,2016/9/9 08:00,997.6,,28.7,,74,0,0,,,0,,,,
6056,2016/9/9 09:00,997.7,,31,,66,0.4,349,,,0,,,,
6057,2016/9/9 10:00,X,,X,,X,X,X,,,0,,,,
6058,2016/9/9 11:00,996.9,,31.1,,70,0.8,332,,,0,,,,
6059,2016/9/9 12:00,995.9,,31,,70,0.8,161,,,0,,,,
6060,2016/9/9 13:00,995.9,,26,,92,1,106,,,19.5,,,,
